pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target
5,random,5,random,spade,sash,True,"['Ġsp', 'ade']","['Ġs', 'ash']",2,2,5.3022086e-05,0.0012440173,0.00069365965,0.00034945886,0.10116908,0.8964907,0.49975264,4,2
5,random,5,random,villa,chemotherapy,True,"['Ġvill', 'a']",['Ġchemotherapy'],2,1,2.8559634e-05,2.9905133e-05,2.406846e-05,2.931058e-05,6.7435205e-05,0.99982077,0.0028841577,4,1
0,attri,0,attri,vulture,dangerous,True,"['Ġv', 'ulture']",['Ġdangerous'],2,1,0.99957746,5.7656012e-05,0.000100944635,0.000108669825,4.624223e-05,0.00010908006,0.0062941043,2,2
5,random,5,random,saxophone,lead,True,"['Ġsax', 'ophone']",['Ġlead'],2,1,2.4073548e-05,8.643808e-05,0.00038595282,4.1037158e-05,0.0016205588,0.99784195,0.024642007,1,31
5,random,5,random,acacia,open,True,"['Ġac', 'acia']",['Ġopen'],2,1,4.585796e-05,3.7104943e-05,0.000681096,4.3177995e-05,7.556447e-05,0.9991172,0.0113058,1,36
5,random,5,random,ambulance,complete,True,['Ġambulance'],['Ġcomplete'],1,1,3.5711386e-05,2.6338757e-05,2.691994e-05,2.2004862e-05,7.32516e-05,0.99981576,0.0029493922,1,10
5,random,5,random,truck,cheese,True,['Ġtruck'],['Ġcheese'],1,1,3.5250956e-05,3.8347225e-05,3.2437467e-05,1.9348712e-05,8.29054e-05,0.9997917,0.0032952167,3,4
5,random,5,random,fox,bin,True,['Ġfox'],['Ġbin'],1,1,2.4125276e-05,3.167684e-05,2.7375638e-05,2.0465955e-05,8.9566645e-05,0.9998068,0.0030602652,10,4
0,attri,0,attri,cranberry,edible,True,"['Ġcran', 'berry']",['Ġedible'],2,1,0.99951303,7.824136e-05,6.675816e-05,0.00020475705,4.7016347e-05,9.020379e-05,0.0070927064,2,2
5,random,5,random,villa,form,True,"['Ġvill', 'a']",['Ġform'],2,1,3.1741565e-05,2.6634878e-05,2.0503865e-05,2.6314305e-05,8.941733e-05,0.9998054,0.003082053,4,23
5,random,5,random,castle,racing,True,['Ġcastle'],['Ġracing'],1,1,2.892455e-05,3.1349042e-05,2.5054012e-05,2.1639431e-05,8.170991e-05,0.99981135,0.0030050767,5,5
1,coord,1,coord,blouse,pullover,True,"['Ġbl', 'ouse']","['Ġpull', 'over']",2,2,4.9126465e-05,0.99956363,0.00020068088,9.3799434e-05,6.5883956e-05,2.6902528e-05,0.0063760667,1,1
5,random,5,random,turtle,offer,True,['Ġturtle'],['Ġoffer'],1,1,2.7966433e-05,3.0134452e-05,2.3839517e-05,2.2825754e-05,8.1209146e-05,0.9998141,0.0029654445,4,16
4,mero,4,mero,bomber,pilot,True,['Ġbomber'],['Ġpilot'],1,1,6.0822666e-05,9.963845e-05,0.0009745957,6.951985e-05,0.99826497,0.0005305303,0.02115859,3,8
1,coord,1,coord,battleship,van,True,"['Ġbattles', 'hip']",['Ġvan'],2,1,5.687929e-05,0.9996594,7.470662e-05,6.0450588e-05,5.781409e-05,9.0828726e-05,0.005198054,1,5
5,random,5,random,lime,meet,True,['Ġlime'],['Ġmeet'],1,1,2.8128892e-05,2.699166e-05,3.1202962e-05,2.1244508e-05,7.6838136e-05,0.99981564,0.0029478667,8,15
0,attri,0,attri,sword,sharp,True,['Ġsword'],['Ġsharp'],1,1,0.9995672,5.723632e-05,0.0001346854,9.474647e-05,7.529781e-05,7.0951544e-05,0.0064384434,1,15
5,random,5,random,library,takeover,True,['Ġlibrary'],['Ġtakeover'],1,1,2.1139891e-05,3.9022445e-05,0.00019180539,3.9651062e-05,6.755334e-05,0.9996408,0.005301956,5,2
5,random,5,random,phone,observer,True,['Ġphone'],['Ġobserver'],1,1,2.8727884e-05,3.1379554e-05,2.4535146e-05,2.6899523e-05,8.476472e-05,0.9998037,0.00311668,4,2
1,coord,5,random,bowl,axe,False,['Ġbowl'],['Ġaxe'],1,1,0.0001174177,0.87673926,0.0015545012,0.00032147963,0.0011218333,0.12014558,0.5644498,12,3
5,random,5,random,vulture,except,True,"['Ġv', 'ulture']",['Ġexcept'],2,1,2.8521741e-05,3.177521e-05,1.9644738e-05,2.6572588e-05,8.535117e-05,0.99980813,0.0030468423,2,2
2,event,5,random,radio,ping,False,['Ġradio'],['Ġping'],1,1,5.536271e-05,0.0001325539,0.99839056,7.05955e-05,0.0009767559,0.0003741703,0.01981074,5,7
5,random,5,random,cannon,squid,True,['Ġcannon'],['Ġsquid'],1,1,2.3010092e-05,5.716835e-05,3.8871156e-05,2.2079705e-05,8.952631e-05,0.9997694,0.0036078359,8,2
2,event,2,event,toaster,turn,True,"['Ġto', 'aster']",['Ġturn'],2,1,5.1003415e-05,0.000113589806,0.99940455,0.00010392132,0.00020756602,0.000119381024,0.008544817,2,38
5,random,5,random,stereo,history,True,['Ġstereo'],['Ġhistory'],1,1,3.0376095e-05,2.7130664e-05,2.4886289e-05,2.3342905e-05,8.227163e-05,0.99981207,0.0029948377,3,5
5,random,5,random,stereo,required,True,['Ġstereo'],['Ġrequired'],1,1,3.1703516e-05,2.8303166e-05,2.2570395e-05,2.4392923e-05,9.122957e-05,0.9998018,0.0031337945,3,6
4,mero,4,mero,elm,limb,True,"['Ġel', 'm']",['Ġlimb'],2,1,6.603157e-05,6.2257495e-05,0.00015385661,0.00011437459,0.99904877,0.0005547135,0.012604599,2,6
5,random,5,random,rabbit,acreage,True,['Ġrabbit'],"['Ġacre', 'age']",1,2,2.8443545e-05,2.7968807e-05,2.8871551e-05,2.1134605e-05,8.0489684e-05,0.99981314,0.002980481,4,1
4,mero,4,mero,bomber,front,True,['Ġbomber'],['Ġfront'],1,1,0.00010118022,6.09238e-05,0.00018250778,6.763081e-05,0.99818987,0.0013979952,0.021265015,3,13
5,random,5,random,oak,army,True,['Ġoak'],['Ġarmy'],1,1,2.8102822e-05,2.8588476e-05,1.9556428e-05,2.7224529e-05,0.000107850734,0.9997887,0.0033012964,2,3
1,coord,1,coord,couch,chair,True,['Ġcouch'],['Ġchair'],1,1,3.6947415e-05,0.9985683,0.0009778548,0.00014913114,0.00023524264,3.2475946e-05,0.017600095,4,7
2,event,2,event,hammer,make,True,['Ġhammer'],['Ġmake'],1,1,7.147618e-05,0.00011023607,0.9994804,0.00011866519,9.512092e-05,0.0001241207,0.0076121134,10,51
5,random,5,random,television,outing,True,['Ġtelevision'],['Ġouting'],1,1,3.6300593e-05,2.9188157e-05,1.8171e-05,3.1664447e-05,0.00010198273,0.99978274,0.00340019,3,5
2,event,2,event,penguin,die,True,"['Ġpengu', 'in']",['Ġdie'],2,1,9.000603e-05,7.848362e-05,0.99949753,0.00011383028,7.780115e-05,0.00014236876,0.0073771165,1,14
4,mero,4,mero,beetle,wing,True,['Ġbeetle'],['Ġwing'],1,1,7.677579e-05,9.157881e-05,0.00011040932,7.675449e-05,0.9989121,0.00073236047,0.013974754,6,12
5,random,5,random,hospital,value,True,['Ġhospital'],['Ġvalue'],1,1,3.3050397e-05,2.402535e-05,3.630509e-05,3.1718602e-05,6.834167e-05,0.9998066,0.003094769,2,11
1,coord,1,coord,couch,bed,True,['Ġcouch'],['Ġbed'],1,1,3.9983486e-05,0.9984169,0.0011485993,0.00015463147,0.00020809566,3.1956817e-05,0.01906337,4,13
0,attri,0,attri,sweater,comfortable,True,['Ġsweater'],['Ġcomfortable'],1,1,0.99954706,7.822157e-05,9.533805e-05,0.00016372142,3.771684e-05,7.79175e-05,0.0066704545,2,5
2,event,5,random,owl,trumpet,False,['Ġowl'],['Ġtrumpet'],1,1,0.00023958055,0.09497258,0.5384128,0.00115383,0.04008269,0.3251385,1.5306476,1,4
1,coord,1,coord,swan,pigeon,True,"['Ġsw', 'an']",['Ġpigeon'],2,1,5.1505805e-05,0.9997116,6.996984e-05,8.47493e-05,4.037416e-05,4.1808562e-05,0.0044592554,4,1
4,mero,5,random,pistol,oil,False,['Ġpistol'],['Ġoil'],1,1,0.00029474872,6.0399576e-05,0.00023125079,5.7564186e-05,0.9987472,0.0006087292,0.016215792,1,6
2,event,2,event,dagger,use,True,['Ġdagger'],['Ġuse'],1,1,7.624003e-05,8.213896e-05,0.9994849,0.00015246138,7.622084e-05,0.00012797047,0.0075311693,2,13
1,coord,1,coord,celery,cucumber,True,"['Ġcel', 'ery']","['Ġcuc', 'umber']",2,2,5.3388845e-05,0.9997092,6.73965e-05,9.154217e-05,4.4276443e-05,3.413603e-05,0.0044861087,2,2
0,attri,0,attri,helicopter,noisy,True,['Ġhelicopter'],['Ġnoisy'],1,1,0.9995672,5.814304e-05,0.00014283715,8.6958586e-05,4.7913214e-05,9.685679e-05,0.006418655,1,2
5,random,5,random,gorilla,contract,True,['Ġgorilla'],['Ġcontract'],1,1,2.5037883e-05,2.7725038e-05,2.7454556e-05,2.1940114e-05,8.9654706e-05,0.99980825,0.0030401961,1,12
5,random,5,random,ferry,curve,True,['Ġferry'],['Ġcurve'],1,1,3.269046e-05,3.0100615e-05,0.00030378372,2.3317963e-05,0.00059668295,0.9990134,0.012661199,5,10
2,event,2,event,knife,wipe,True,['Ġknife'],['Ġwipe'],1,1,8.2686915e-05,0.0002776828,0.9991941,0.00017755994,0.00021068398,5.728484e-05,0.011156766,4,2
5,random,5,random,bag,browse,True,['Ġbag'],['Ġbrowse'],1,1,1.9733034e-05,3.0999658e-05,4.8281916e-05,2.4355288e-05,7.6769094e-05,0.9997999,0.00317624,14,7
4,mero,4,mero,hotel,guest,True,['Ġhotel'],['Ġguest'],1,1,8.2038336e-05,6.177979e-05,0.00052060257,6.121186e-05,0.9987413,0.00053308246,0.016123699,1,4
2,event,2,event,cannon,pull,True,['Ġcannon'],['Ġpull'],1,1,7.956603e-05,5.9607377e-05,0.99880147,7.2245886e-05,0.000106302585,0.00088073703,0.014983548,8,24
4,mero,4,mero,stereo,circuit,True,['Ġstereo'],['Ġcircuit'],1,1,6.343288e-05,5.7265643e-05,0.00014822035,0.0001329408,0.9989011,0.00069695036,0.014181807,3,8
1,coord,1,coord,carp,goldfish,True,['Ġcarp'],"['Ġgold', 'fish']",1,2,6.0173614e-05,0.99971145,5.6163823e-05,8.780955e-05,3.7742368e-05,4.6656165e-05,0.0044620135,3,1
2,event,2,event,spear,injure,True,['Ġspear'],['Ġinjure'],1,1,8.679236e-05,9.209652e-05,0.9994734,0.00015091711,8.021747e-05,0.0001166038,0.007695942,4,3
4,mero,4,mero,deer,nose,True,['Ġdeer'],['Ġnose'],1,1,9.2165516e-05,8.093273e-05,0.00010359453,7.769216e-05,0.9987953,0.00085037167,0.015178003,1,14
5,random,5,random,cannon,promising,True,['Ġcannon'],['Ġpromising'],1,1,2.856179e-05,2.7614797e-05,2.2864995e-05,2.4744371e-05,9.4441195e-05,0.9998018,0.0031291028,8,6
0,attri,0,attri,corkscrew,expensive,True,"['Ġcor', 'ks', 'crew']",['Ġexpensive'],3,1,0.99953854,0.00010339417,7.1916715e-05,0.00015761552,5.0771712e-05,7.763654e-05,0.006799354,2,1
5,random,5,random,woodpecker,overcome,True,"['Ġwood', 'pe', 'cker']",['Ġovercome'],3,1,2.7598242e-05,3.7261056e-05,1.8266357e-05,3.2427008e-05,9.001199e-05,0.9997944,0.0032435192,1,4
5,random,5,random,whale,rejection,True,['Ġwhale'],['Ġrejection'],1,1,2.4062287e-05,3.086572e-05,2.2562903e-05,2.5658277e-05,9.3297924e-05,0.9998036,0.0031036006,3,4
0,attri,0,attri,lizard,striped,True,['Ġlizard'],['Ġstriped'],1,1,0.999572,6.754024e-05,0.00010269666,9.3371906e-05,5.728858e-05,0.000106982014,0.006381899,2,15
2,event,2,event,motorcycle,travel,True,['Ġmotorcycle'],['Ġtravel'],1,1,4.846008e-05,9.39312e-05,0.99943596,0.00016628417,0.00012664283,0.00012864919,0.0081544835,2,9
2,event,2,event,squirrel,hibernate,True,['Ġsquirrel'],"['Ġhiber', 'n', 'ate']",1,3,9.743225e-05,8.528036e-05,0.99948186,9.100176e-05,7.242193e-05,0.00017201659,0.0075671226,2,2
2,event,2,event,turtle,walk,True,['Ġturtle'],['Ġwalk'],1,1,5.979741e-05,0.000102195656,0.9994491,8.0020065e-05,0.00011813078,0.0001907601,0.007975603,4,17
5,random,5,random,bus,moneyed,True,['Ġbus'],"['Ġmoney', 'ed']",1,2,3.964026e-05,3.118654e-05,2.3511267e-05,2.274441e-05,6.724246e-05,0.99981564,0.0029566572,7,2
5,random,5,random,table,virtuoso,True,['Ġtable'],"['Ġvirt', 'u', 'oso']",1,3,3.7306505e-05,3.3065826e-05,2.2689384e-05,3.3268705e-05,7.1341245e-05,0.9998023,0.0031537174,8,3
5,random,5,random,castle,remove,True,['Ġcastle'],['Ġremove'],1,1,2.5383975e-05,2.5784304e-05,3.7389218e-05,2.2964814e-05,7.1828894e-05,0.9998167,0.002937616,5,9
2,event,2,event,coyote,hunt,True,"['Ġcoy', 'ote']",['Ġhunt'],2,1,6.64484e-05,9.945706e-05,0.99948275,0.00012370528,8.028542e-05,0.00014733775,0.007563863,3,15
5,random,5,random,bear,datasets,True,['Ġbear'],['Ġdatasets'],1,1,2.7337746e-05,2.7992688e-05,2.2701428e-05,2.3770232e-05,9.5526004e-05,0.99980265,0.0031134367,15,0
1,coord,1,coord,bed,chair,True,['Ġbed'],['Ġchair'],1,1,3.7640377e-05,0.9990601,0.0006262535,0.00011276385,0.00012741725,3.5796023e-05,0.012228592,13,7
2,event,2,event,van,fix,True,['Ġvan'],['Ġfix'],1,1,0.00011851933,6.111182e-05,0.9994836,8.40165e-05,9.05072e-05,0.00016221748,0.007541527,5,17
5,random,5,random,elephant,basic,True,['Ġelephant'],['Ġbasic'],1,1,2.9843377e-05,2.6691212e-05,2.18369e-05,2.3501754e-05,0.00010654698,0.99979156,0.0032603187,2,6
4,mero,4,mero,whale,skin,True,['Ġwhale'],['Ġskin'],1,1,0.00010490584,7.3720366e-05,0.00016356702,6.4656204e-05,0.99899024,0.00060291676,0.013260534,3,10
5,random,5,random,lemon,intolerance,True,['Ġlemon'],['Ġintolerance'],1,1,3.242487e-05,2.8203014e-05,1.8245652e-05,3.0209929e-05,9.288636e-05,0.999798,0.0031860517,5,2
3,hyper,3,hyper,gorilla,chordate,True,['Ġgorilla'],"['Ġchord', 'ate']",1,2,0.00013713216,0.00013196966,0.00016085515,0.9994204,8.644776e-05,6.318655e-05,0.00837171,1,2
5,random,5,random,shirt,refer,True,['Ġshirt'],['Ġrefer'],1,1,3.1415755e-05,2.799136e-05,2.1013682e-05,2.3825092e-05,0.00010244128,0.99979335,0.003241431,2,7
5,random,5,random,gorilla,psychology,True,['Ġgorilla'],['Ġpsychology'],1,1,2.4285764e-05,2.988961e-05,2.5683927e-05,2.4984354e-05,0.00010341121,0.9997918,0.003264585,1,1
4,mero,4,mero,cottage,room,True,['Ġcottage'],['Ġroom'],1,1,0.0001232615,6.1999344e-05,0.00021385847,5.945129e-05,0.9989202,0.00062126125,0.014084136,1,5
2,event,2,event,hotel,drink,True,['Ġhotel'],['Ġdrink'],1,1,8.4268366e-05,6.201719e-05,0.99768245,6.28817e-05,0.0015092235,0.000599024,0.026781484,1,10
4,mero,4,mero,lizard,leg,True,['Ġlizard'],['Ġleg'],1,1,7.3278046e-05,9.178906e-05,0.00010187552,9.878013e-05,0.9989127,0.0007215887,0.014001537,2,9
0,attri,0,attri,hat,tight,True,['Ġhat'],['Ġtight'],1,1,0.9995665,6.0387294e-05,0.000117202006,0.00011605616,3.9642026e-05,0.00010010851,0.006428883,4,16
0,attri,0,attri,beetle,black,True,['Ġbeetle'],['Ġblack'],1,1,0.9995752,5.6055684e-05,0.000106112464,7.7114506e-05,5.0245446e-05,0.00013522123,0.006314257,6,22
4,mero,4,mero,robin,foot,True,"['Ġrob', 'in']",['Ġfoot'],2,1,7.201749e-05,7.0290385e-05,0.00012477706,9.6342475e-05,0.99843365,0.0012030149,0.018790668,2,14
5,random,5,random,parsley,butane,True,"['Ġpars', 'ley']","['Ġbut', 'ane']",2,2,3.2871496e-05,7.9018355e-05,1.89984e-05,3.6758585e-05,0.00019478587,0.9996376,0.005329474,2,1
1,coord,1,coord,ferry,glider,True,['Ġferry'],"['Ġgl', 'ider']",1,2,3.9226084e-05,0.9996044,0.00014981687,0.00011785453,5.3971784e-05,3.4829958e-05,0.005867392,5,1
5,random,5,random,herring,compress,True,"['Ġher', 'ring']",['Ġcompress'],2,1,2.9365103e-05,2.796765e-05,2.2048192e-05,2.1768952e-05,0.00010800351,0.99979085,0.0032681844,2,3
1,coord,4,mero,bowl,glass,False,['Ġbowl'],['Ġglass'],1,1,0.000102156344,0.99758506,0.0002917594,0.00020136169,0.001785405,3.432333e-05,0.027541453,12,12
5,random,5,random,cloak,worry,True,['Ġcloak'],['Ġworry'],1,1,2.9568075e-05,3.0251082e-05,2.5029687e-05,2.2720194e-05,8.075183e-05,0.9998117,0.003001631,5,8
5,random,5,random,beaver,popularity,True,"['Ġbe', 'aver']",['Ġpopularity'],2,1,2.6923824e-05,3.118935e-05,1.9741632e-05,2.7250806e-05,8.8402056e-05,0.99980646,0.003066898,8,1
2,event,2,event,hatchet,dismantle,True,"['Ġhat', 'chet']",['Ġdismantle'],2,1,8.726596e-05,7.023602e-05,0.99943644,9.71227e-05,6.670812e-05,0.00024222936,0.008088012,2,3
5,random,5,random,chisel,northern,True,"['Ġch', 'isel']",['Ġnorthern'],2,1,3.0594827e-05,2.6479485e-05,2.142426e-05,2.27887e-05,0.00010240925,0.99979633,0.0031962253,4,5
5,random,5,random,elephant,pork,True,['Ġelephant'],['Ġpork'],1,1,2.6632508e-05,4.1791587e-05,4.643884e-05,2.4495925e-05,9.266857e-05,0.99976796,0.0036325573,2,2
5,random,5,random,cat,youth,True,['Ġcat'],['Ġyouth'],1,1,3.0012907e-05,2.8377248e-05,2.4268596e-05,2.1841122e-05,8.603784e-05,0.99980944,0.0030265602,10,6
5,random,5,random,plum,law,True,['Ġplum'],['Ġlaw'],1,1,2.7451375e-05,2.9469233e-05,2.0074282e-05,2.6856207e-05,0.000110379704,0.99978584,0.0033406015,5,7
1,coord,1,coord,saw,drill,True,['Ġsaw'],['Ġdrill'],1,1,2.7252368e-05,0.99918693,0.0005113176,0.00012249697,0.00011326428,3.8718466e-05,0.010820163,28,9
5,random,5,random,car,garden,True,['Ġcar'],['Ġgarden'],1,1,2.3872817e-05,4.3714463e-05,0.00017712565,2.0824407e-05,8.0875e-05,0.9996536,0.005130062,5,4
2,event,2,event,fork,keep,True,['Ġfork'],['Ġkeep'],1,1,8.7170636e-05,7.769793e-05,0.99933535,7.750256e-05,6.916643e-05,0.00035298822,0.009256873,9,25
5,random,5,random,chair,drive,True,['Ġchair'],['Ġdrive'],1,1,1.8664405e-05,4.3662676e-05,7.532723e-05,1.9880226e-05,9.721832e-05,0.9997452,0.003931042,7,34
4,mero,4,mero,restaurant,customer,True,['Ġrestaurant'],['Ġcustomer'],1,1,0.0001096618,5.7593166e-05,0.00043601549,5.6962206e-05,0.99886984,0.00046987933,0.014748411,1,1
4,mero,4,mero,van,gas,True,['Ġvan'],['Ġgas'],1,1,0.00017387685,0.00011538452,0.0007233978,6.762605e-05,0.998629,0.0002907405,0.01755718,5,8
2,event,2,event,truck,ship,True,['Ġtruck'],['Ġship'],1,1,6.8515335e-05,0.00040198004,0.9971215,0.0021510017,0.00015730667,9.974162e-05,0.03200201,3,6
0,attri,0,attri,plum,tasty,True,['Ġplum'],['Ġtasty'],1,1,0.99956137,7.217946e-05,7.548201e-05,0.0001550123,4.8130423e-05,8.778615e-05,0.0064942744,5,1
5,random,0,attri,cat,independent,False,['Ġcat'],['Ġindependent'],1,1,8.485932e-05,3.3848024e-05,3.21597e-05,2.1809083e-05,4.8730188e-05,0.99977857,0.0034854931,10,6
5,random,5,random,castle,other,True,['Ġcastle'],['Ġother'],1,1,3.1021675e-05,3.016463e-05,2.3528584e-05,2.5372525e-05,7.241151e-05,0.99981755,0.002925773,5,4
0,attri,0,attri,garlic,small,True,['Ġgarlic'],['Ġsmall'],1,1,0.99932957,5.021734e-05,0.00012532606,7.81751e-05,4.821076e-05,0.00036844477,0.0092690345,2,13
2,event,2,event,gorilla,live,True,['Ġgorilla'],['Ġlive'],1,1,9.9762045e-05,7.223283e-05,0.99947375,8.75064e-05,7.5068085e-05,0.00019169599,0.0076540583,1,19
2,event,2,event,hornet,live,True,"['Ġhorn', 'et']",['Ġlive'],2,1,0.00012201254,7.5333366e-05,0.99944335,0.000102068356,5.9317525e-05,0.00019790996,0.008041792,1,19
4,mero,4,mero,fork,steel,True,['Ġfork'],['Ġsteel'],1,1,9.3799135e-05,0.000118544056,0.0002021046,6.322512e-05,0.9992336,0.0002887366,0.010663617,9,5
5,random,5,random,dagger,drafting,True,['Ġdagger'],['Ġdrafting'],1,1,2.3663963e-05,3.0233665e-05,2.3471746e-05,2.7708908e-05,9.9268604e-05,0.9997956,0.0032128664,2,6
5,random,5,random,giraffe,available,True,"['Ġgir', 'affe']",['Ġavailable'],2,1,2.8661447e-05,2.9353085e-05,2.3433562e-05,2.4361194e-05,7.596972e-05,0.99981827,0.00290998,1,3
4,mero,4,mero,goat,horn,True,['Ġgoat'],['Ġhorn'],1,1,9.180721e-05,0.00010083175,0.00012356638,6.860159e-05,0.99903584,0.0005793691,0.012743308,4,12
2,event,2,event,saw,keep,True,['Ġsaw'],['Ġkeep'],1,1,0.00022461578,7.464454e-05,0.99147636,0.00011282839,8.805028e-05,0.008023445,0.07451157,28,25
1,coord,1,coord,strawberry,pineapple,True,['Ġstrawberry'],['Ġpineapple'],1,1,7.64837e-05,0.99969745,5.904636e-05,8.4758045e-05,4.8486163e-05,3.384615e-05,0.0046557784,3,2
5,random,5,random,deer,certificate,True,['Ġdeer'],['Ġcertificate'],1,1,2.7368791e-05,2.9612087e-05,2.0897767e-05,2.5753425e-05,9.260809e-05,0.9998037,0.0031016557,1,4
5,random,5,random,cranberry,stressful,True,"['Ġcran', 'berry']",['Ġstressful'],2,1,3.5174042e-05,2.6052374e-05,2.1935872e-05,2.3366676e-05,8.310271e-05,0.9998104,0.003016072,2,1
0,attri,0,attri,fox,small,True,['Ġfox'],['Ġsmall'],1,1,0.9937576,0.000105264946,0.000111513786,0.00014759191,0.000104601175,0.005773453,0.058027677,10,13
5,random,5,random,musket,justify,True,"['Ġmus', 'ket']",['Ġjustify'],2,1,1.9066798e-05,3.3967495e-05,3.0787385e-05,2.4297338e-05,0.00011759767,0.9997743,0.0034977896,1,5
0,attri,5,random,sparrow,large,False,"['Ġsp', 'arrow']",['Ġlarge'],2,1,0.9991942,6.474673e-05,7.483903e-05,9.6481075e-05,4.9511265e-05,0.00052022503,0.010758739,2,11
3,hyper,3,hyper,elephant,creature,True,['Ġelephant'],['Ġcreature'],1,1,0.00014342308,0.00013706883,0.000113019414,0.999443,7.9340476e-05,8.4149004e-05,0.008095144,2,3
1,coord,1,coord,scarf,trouser,True,['Ġscarf'],"['Ġtrou', 'ser']",1,2,4.3922195e-05,0.99963176,0.00014012301,6.803938e-05,7.802792e-05,3.79804e-05,0.0055248104,5,2
4,mero,2,event,peach,peel,False,['Ġpeach'],['Ġpeel'],1,1,0.0002459444,0.0004501936,0.038774572,0.00023272049,0.9597305,0.00056604145,0.255583,5,5
2,event,2,event,fighter,use,True,['Ġfighter'],['Ġuse'],1,1,8.6131164e-05,7.152179e-05,0.9994832,0.00014684642,6.744279e-05,0.00014493478,0.0075461003,3,13
1,coord,1,coord,vest,pants,True,['Ġvest'],['Ġpants'],1,1,5.2875017e-05,0.99929106,0.00042516162,0.00012289707,8.3601684e-05,2.4259276e-05,0.009635993,7,6
5,random,5,random,grape,advertised,True,['Ġgrape'],['Ġadvertised'],1,1,2.9303608e-05,2.6374191e-05,2.2044154e-05,2.5150424e-05,9.0221714e-05,0.99980694,0.0030584494,3,3
2,event,2,event,hat,throw,True,['Ġhat'],['Ġthrow'],1,1,8.71859e-05,0.00012471165,0.9994541,0.0001431219,6.5402484e-05,0.00012557248,0.007944694,4,20
2,event,2,event,cottage,build,True,['Ġcottage'],['Ġbuild'],1,1,8.271925e-05,7.0945614e-05,0.9994599,0.0001042492,6.795603e-05,0.00021423538,0.0078096245,1,12
5,random,5,random,shovel,self-assessment,True,['Ġshovel'],"['Ġself', '-', 'ass', 'essment']",1,4,3.0207426e-05,2.6656131e-05,2.846583e-05,2.3488803e-05,7.209651e-05,0.9998191,0.0029026368,5,0
5,random,5,random,rat,clon,True,['Ġrat'],"['Ġcl', 'on']",1,2,2.2550783e-05,3.240439e-05,3.5257486e-05,2.6002743e-05,8.1462604e-05,0.9998023,0.003140598,11,1
5,random,5,random,television,mark,True,['Ġtelevision'],['Ġmark'],1,1,3.3121163e-05,2.8370181e-05,2.0176823e-05,2.7615502e-05,9.574252e-05,0.999795,0.0032282574,3,30
5,random,5,random,piano,superfluid,True,['Ġpiano'],"['Ġsuperflu', 'id']",1,2,3.6564783e-05,3.156097e-05,2.0165124e-05,2.6439728e-05,7.798091e-05,0.9998073,0.0030695684,4,0
2,event,2,event,castle,rent,True,['Ġcastle'],['Ġrent'],1,1,0.0001924312,5.726312e-05,0.9993174,6.427328e-05,7.128652e-05,0.00029736842,0.009527524,5,9
0,attri,0,attri,shirt,black,True,['Ġshirt'],['Ġblack'],1,1,0.9995585,6.852426e-05,0.00013131544,9.916823e-05,7.4387775e-05,6.8133544e-05,0.006560302,2,22
1,coord,1,coord,yacht,train,True,['Ġyacht'],['Ġtrain'],1,1,3.5393896e-05,0.9995621,0.00018808573,7.2310075e-05,7.695092e-05,6.518177e-05,0.006435397,2,17
5,random,5,random,cloak,free,True,['Ġcloak'],['Ġfree'],1,1,9.8594486e-05,4.926996e-05,0.0006995768,3.867686e-05,5.0224906e-05,0.9990637,0.011983946,5,22
1,coord,1,coord,train,bomber,True,['Ġtrain'],['Ġbomber'],1,1,5.186173e-05,0.9996383,0.00011477687,0.00010603803,5.782936e-05,3.1209423e-05,0.00544353,17,3
3,hyper,3,hyper,rabbit,herbivore,True,['Ġrabbit'],"['Ġherb', 'iv', 'ore']",1,3,0.0001910341,0.00012190949,0.00014730259,0.99940145,7.5569966e-05,6.2821055e-05,0.008595082,4,1
5,random,5,random,saw,first,True,['Ġsaw'],['Ġfirst'],1,1,2.0581323e-05,3.2772263e-05,4.247988e-05,2.332305e-05,7.4750016e-05,0.9998061,0.0030887953,28,16
5,random,5,random,catfish,replacement,True,"['Ġcat', 'fish']",['Ġreplacement'],2,1,2.928018e-05,2.862731e-05,1.9117846e-05,2.987263e-05,9.647888e-05,0.9997967,0.0032021096,3,6
1,coord,1,coord,eagle,owl,True,['Ġeagle'],['Ġowl'],1,1,5.7049347e-05,0.9996959,5.8353908e-05,0.00010505937,5.088718e-05,3.2705022e-05,0.0046652444,6,1
5,random,5,random,glove,brainchild,True,['Ġglove'],"['Ġbrain', 'child']",1,2,2.897131e-05,2.9327159e-05,2.8643042e-05,3.185437e-05,6.0619746e-05,0.99982065,0.0028946144,3,1
